user_pseudo_id,device_category,country,traffic_medium,count_view_item,count_add_to_cart,count_begin_checkout,target_has_purchased
1492795135.9904297975,mobile,United States,(data deleted),2,0,0,0
1867893683.8676300936,mobile,United States,organic,0,0,0,0
3157088146.4155092443,mobile,United States,organic,0,0,0,0
3270154017.2247873481,desktop,Poland,(none),0,0,0,0
3286508161.5364341025,mobile,United States,<Other>,0,0,0,0
3362320341.1714941496,mobile,United States,organic,0,0,0,0
3543719360.8171942818,desktop,United States,organic,0,0,0,0
3865687307.1515330042,desktop,United States,referral,0,0,0,0
4044293294.9157004257,mobile,Canada,(none),0,0,0,0
4145315029.7818281220,desktop,United States,organic,0,0,0,0
4152991225.8633745342,mobile,Colombia,cpc,0,0,0,0
4335768812.4409459001,mobile,Mexico,(none),3,0,0,0
4644650486.5435688967,desktop,United States,referral,0,0,0,0
4806151894.2759303278,mobile,Argentina,organic,1,0,0,0
5107712848.2513449937,desktop,France,referral,0,0,0,0
5237220892.3054314515,tablet,United States,(none),1,0,0,0
5529077872.0452134511,desktop,United States,<Other>,0,0,0,0
6211952873.5445126261,mobile,Canada,organic,0,0,0,0
6399817498.6711689629,desktop,Germany,organic,1,0,0,0
6493335629.5375274868,mobile,Germany,referral,0,0,0,0
6584689714.0497542531,mobile,United States,cpc,0,0,0,0
6883614549.6891508605,desktop,Russia,(none),0,0,0,0
7038469025.3406514718,desktop,United Kingdom,referral,0,0,0,0
7141393368.8425138507,mobile,United States,organic,0,0,0,0
7743394469.3974040846,desktop,United States,(none),0,0,0,0
8020966963.5489077525,desktop,India,referral,0,0,0,0
8522974626.3717820126,desktop,Slovakia,(none),0,0,0,0
8826362818.4831972047,desktop,France,cpc,0,0,0,0
9102469604.7939222239,desktop,Canada,<Other>,0,0,0,0
1071474.5231359853,mobile,Canada,organic,2,0,0,0
1077087.9317683729,desktop,Canada,(none),0,0,0,0
1083560.6523629568,desktop,United States,(none),1,0,0,0
1123799.9456856522,desktop,United States,organic,1,0,0,0
1168421.8737806902,desktop,Mongolia,(none),2,0,0,0
1220960.5127210832,desktop,United Kingdom,referral,0,0,0,0
1239202.2732767114,tablet,Jordan,(none),0,0,0,0
1389079.7018281592,desktop,Malaysia,organic,0,0,0,0
1389654.5352927957,desktop,United States,<Other>,0,0,0,0
1391974.3142354776,mobile,Poland,(none),0,0,0,0
1393706.2741435428,desktop,Canada,referral,0,0,0,0
1414918.2880499490,desktop,United States,(none),1,0,0,0
1439499.8546838967,mobile,India,organic,0,0,0,0
1470702.3514215284,desktop,Canada,(none),0,0,0,0
1473526.0389338692,mobile,United States,organic,3,0,0,0
1496567.1595804161,desktop,United States,organic,1,0,0,0
1512357.9452495195,desktop,United States,organic,1,0,0,0
1520486.7274034375,desktop,United States,organic,0,0,0,0
1585851.3476346056,desktop,United States,organic,0,0,0,0
1601559.6786990109,desktop,United States,organic,0,0,0,0
1619511.7309562700,desktop,United States,organic,0,0,0,0
1622688.5780874562,mobile,Tunisia,(none),3,0,2,0
1628602.2888191284,desktop,India,<Other>,9,0,0,0
1630671.1095213650,desktop,China,organic,0,0,0,0
1637798.4974901502,desktop,India,<Other>,0,0,0,0
1668346.7576513034,desktop,United States,organic,2,0,0,0
1690333.5137921496,desktop,United Arab Emirates,<Other>,0,0,0,0
1801588.0057181541,desktop,United States,organic,2,0,0,0
1802317.2811207655,desktop,Austria,organic,3,0,0,0
1823217.5949937368,desktop,Thailand,referral,0,0,0,0
1851412.5298649253,desktop,Turkey,(none),0,0,0,0
1872420.9844641194,mobile,United States,organic,1,0,0,0
1910592.0861095097,mobile,United Kingdom,organic,0,0,0,0
1915266.0898715708,desktop,United States,organic,2,0,0,0
1965004.8980420550,desktop,United States,cpc,0,0,0,0
1981937.9686342357,desktop,Cyprus,referral,1,0,0,0
2066768.1204410650,desktop,United States,(none),9,0,2,0
2122621.9527373395,mobile,India,referral,0,0,0,0
2170546.1829299695,mobile,United States,organic,0,0,0,0
2185178.3811173877,desktop,Colombia,<Other>,0,0,0,0
2204981.4238097477,mobile,Poland,referral,6,0,0,0
2218737.2346554628,mobile,United States,referral,0,0,0,0
2227581.8999170254,desktop,Thailand,(none),0,0,0,0
2241195.5015894770,mobile,United States,organic,3,0,1,0
2246673.0148867232,mobile,United States,cpc,0,0,0,0
2260254.5743585075,desktop,United States,organic,0,0,0,0
2271333.5996886694,mobile,India,organic,0,0,0,0
2326062.6322381719,mobile,United States,(data deleted),2,0,0,0
2414762.3155087525,desktop,United States,referral,7,0,1,1
2417480.5512155329,desktop,United Kingdom,organic,0,0,0,0
2420370.5542847349,desktop,Egypt,<Other>,0,0,0,0
2426186.1228323902,mobile,India,organic,0,0,0,0
2454669.3208054977,desktop,Vietnam,organic,3,0,1,0
2480787.3287260944,tablet,United States,referral,0,0,0,0
2491878.2610080046,desktop,Poland,<Other>,0,0,0,0
2569009.1600764858,desktop,United States,referral,0,0,0,0
2570183.2583234596,mobile,United States,(none),1,0,0,0
2648604.1274691938,desktop,United States,<Other>,0,0,0,0
2652094.5955646053,desktop,South Korea,<Other>,4,0,0,0
2679209.3160351103,desktop,United States,cpc,0,0,0,0
2714789.0525868313,mobile,Egypt,(none),0,0,0,0
2721893.8819546260,mobile,United States,referral,0,0,0,0
2726524.2773345634,mobile,India,<Other>,1,0,0,0
2741664.4729258885,desktop,United States,organic,1,0,0,0
2764830.9452028643,desktop,Hungary,organic,0,0,0,0
2775448.0957520145,desktop,Romania,<Other>,0,0,0,0
2806249.7706818888,mobile,Macao,organic,9,0,0,0
2817636.4066330529,mobile,Turkey,referral,0,0,0,0
2819414.1495926499,mobile,United States,organic,0,0,0,0
2827690.5567431297,desktop,United States,organic,0,0,0,0
2881236.9361203294,desktop,(not set),(none),2,0,0,0
2992343.7852430007,desktop,United States,referral,0,0,0,0
3069775.8213958593,mobile,United States,organic,0,0,0,0
3074105.0199293305,mobile,United States,<Other>,0,0,0,0
3124862.1953812159,desktop,United States,(none),0,0,0,0
3136190.0485521611,mobile,United States,organic,3,0,1,0
3149484.4320823884,mobile,United States,organic,0,0,0,0
3186606.1998220400,mobile,United States,organic,3,0,1,0
3196621.2292088540,mobile,Canada,<Other>,0,0,0,0
3201615.4938477438,mobile,United States,(none),0,0,0,0
3252150.2334275334,desktop,Chile,referral,0,0,0,0
3252283.3911879505,mobile,United States,organic,0,0,0,0
3271493.1672387397,mobile,India,organic,0,0,0,0
3290674.2773335858,mobile,United States,(none),0,0,0,0
3303532.3444257904,desktop,Netherlands,<Other>,0,0,0,0
3307564.2391108609,desktop,Russia,organic,0,0,0,0
3360639.2964882503,desktop,India,referral,2,0,0,0
3368213.1381250974,tablet,India,organic,0,0,0,0
3397322.0091053719,mobile,France,organic,0,0,0,0
3428981.9025345479,desktop,Indonesia,(none),0,0,0,0
3437150.7860007113,mobile,United States,organic,0,0,0,0
3453931.0004368845,mobile,Switzerland,<Other>,0,0,0,0
3471424.5326821818,desktop,Hong Kong,<Other>,1,0,0,0
3483649.0571599627,mobile,Hong Kong,(none),0,0,0,0
3509909.5805941262,desktop,Ukraine,referral,0,0,0,0
3518608.8482471268,mobile,United States,(none),0,0,0,0
3526697.2862481285,desktop,Sweden,referral,0,0,0,0
3563816.3790151425,desktop,Italy,organic,1,0,0,0
3583418.0386275814,desktop,United States,organic,0,0,0,0
3592426.8185876898,desktop,United States,(none),0,0,0,0
3646147.7617098908,desktop,Peru,referral,0,0,0,0
3647883.2485071102,desktop,United States,organic,58,0,1,0
3658961.2431880961,mobile,Canada,organic,0,0,0,0
3681734.1195119948,mobile,Taiwan,(none),0,0,0,0
3685905.9991527611,desktop,China,<Other>,0,0,0,0
3699719.7456810163,mobile,India,<Other>,1,0,0,0
3703326.3237349319,mobile,Jordan,(none),0,0,0,0
3731492.8123272238,desktop,India,referral,0,0,0,0
3741426.4714101266,desktop,India,cpc,1,0,0,0
3741486.6273612081,mobile,Romania,(none),0,0,0,0
3745444.1763462570,desktop,Australia,referral,0,0,0,0
3751842.9590300058,mobile,United States,organic,0,0,0,0
3753912.8723378644,desktop,Poland,<Other>,0,0,0,0
3765256.3537672700,desktop,United Kingdom,<Other>,0,0,0,0
3771628.5135474698,desktop,Canada,organic,0,0,0,0
3831701.0032610897,mobile,United States,referral,1,0,0,0
3866505.1952900751,mobile,Hong Kong,organic,0,0,0,0
3889841.3755648350,mobile,India,organic,1,0,0,0
3905934.8359850754,desktop,United States,organic,0,0,0,0
3909013.1149074457,mobile,United States,organic,0,0,0,0
3939928.7036142127,mobile,United States,organic,0,0,0,0
3950663.5033215127,desktop,Taiwan,(none),0,0,0,0
4057585.5705641391,desktop,Italy,organic,0,0,0,0
4072056.2105118008,desktop,India,referral,0,0,0,0
4088791.3984310961,mobile,France,(none),0,0,0,0
4089391.6169751892,mobile,United States,organic,0,0,0,0
4103907.5138669166,desktop,United States,<Other>,0,0,0,0
4112025.6128926769,mobile,United States,<Other>,0,0,0,0
4114052.0424177456,desktop,United States,organic,8,0,0,0
4120787.5566107834,desktop,Indonesia,organic,0,0,0,0
4126659.1522197726,desktop,Germany,cpc,0,0,0,0
4145463.3524603675,desktop,India,organic,2,0,0,0
4147632.6781275845,desktop,Romania,organic,0,0,0,0
4204593.2502445551,desktop,Kuwait,(none),0,0,0,0
4208419.3477986827,mobile,United States,referral,15,0,7,1
4216372.8010467205,mobile,South Korea,cpc,0,0,0,0
4223819.2018389633,desktop,United States,organic,0,0,0,0
4232502.4428307527,mobile,United States,organic,0,0,0,0
4247695.6486087411,desktop,Taiwan,<Other>,0,0,0,0
4271314.1214851936,desktop,France,organic,0,0,0,0
4307110.0415903749,desktop,Turkey,organic,0,0,0,0
4314114.5919984801,desktop,Pakistan,<Other>,0,0,0,0
4317840.6337332561,mobile,Greece,referral,0,0,0,0
4321309.8520458491,desktop,United States,(none),0,0,0,0
4322618.9117465535,mobile,United States,organic,5,0,0,0
4332384.6793161709,mobile,India,(none),0,0,0,0
4375367.7442162133,mobile,Switzerland,organic,0,0,0,0
4376040.9963015085,mobile,United States,organic,2,0,0,0
4377853.6715697810,desktop,United States,referral,0,0,0,0
4384615.0449008153,mobile,India,referral,0,0,0,0
4442633.7799821606,tablet,United States,referral,7,0,0,0
4488339.6852084153,desktop,United States,<Other>,0,0,0,0
4490736.9745188848,desktop,Portugal,referral,0,0,0,0
4498574.7205299344,mobile,Australia,(none),0,0,0,0
4504163.3023603959,desktop,Singapore,organic,0,0,0,0
4594776.3751933785,mobile,India,referral,0,0,0,0
4597565.1964773043,desktop,Singapore,referral,7,0,1,0
4674532.1448572970,desktop,United States,referral,0,0,0,0
4734695.8691725299,desktop,United States,(none),0,0,0,0
4737450.2215991542,desktop,United States,<Other>,1,0,0,0
4771029.2079598662,tablet,India,referral,0,0,0,0
4792485.8389110841,mobile,South Korea,<Other>,0,0,0,0
4795604.4285344385,mobile,United States,organic,2,0,0,0
4805653.8641940890,mobile,South Korea,organic,0,0,0,0
4844760.1630893411,mobile,United States,organic,0,0,0,0
4871990.2436026646,desktop,Mexico,organic,1,0,0,0
4878762.0930153700,desktop,United States,(none),0,0,0,0
4903463.7387149891,mobile,India,organic,1,0,1,0
4915420.9683501048,desktop,China,(none),0,0,0,0
4923065.9168509249,desktop,India,organic,0,0,0,0
4944362.7626742988,desktop,United States,referral,3,0,0,0
4984899.4569326035,mobile,South Korea,organic,0,0,0,0
5021250.6881591976,desktop,United States,(none),1,0,0,0
5023047.3313940465,mobile,Ukraine,referral,0,0,0,0
5051157.8064654821,mobile,Philippines,(none),0,0,0,0
5059386.8000814403,mobile,Taiwan,organic,0,0,0,0
5085890.9522641268,desktop,United States,referral,1,0,0,0
5149924.8282311227,desktop,United States,organic,0,0,0,0
5188971.4273397693,desktop,United States,referral,0,0,0,0
5190867.4834067467,tablet,Greece,referral,8,0,0,0
5235809.0246769143,mobile,United States,<Other>,7,0,0,0
5267422.8969876966,desktop,United States,<Other>,0,0,0,0
5292436.2068898121,desktop,Spain,(none),0,0,0,0
5317411.9805372926,desktop,United States,<Other>,0,0,0,0
5349606.9229670001,desktop,Slovakia,organic,0,0,0,0
5526524.7916311705,desktop,United States,referral,1,0,0,0
5531554.1038616126,mobile,Colombia,(none),0,0,0,0
5566709.1665010704,mobile,United States,(none),2,0,0,0
5571847.5252393388,mobile,Japan,referral,0,0,0,0
5575340.8456512956,desktop,Germany,(none),0,0,0,0
5643633.9049010731,desktop,Canada,referral,1,0,0,0
5645101.8554537419,mobile,United States,(none),0,0,0,0
5654953.1473453404,desktop,United States,organic,0,0,0,0
5661587.6039539269,desktop,South Korea,organic,0,0,0,0
5665281.8773892233,desktop,United States,<Other>,0,0,0,0
5683229.8927995167,desktop,United Kingdom,(none),6,0,0,0
5723457.0950665128,desktop,Norway,organic,1,0,0,0
5725267.2041546247,desktop,United States,(none),0,0,0,0
5803635.0547973821,desktop,India,organic,0,0,0,0
5871829.7425898931,desktop,Canada,(none),0,0,0,0
5922210.0813492038,desktop,United States,organic,0,0,0,0
5950398.1290530620,desktop,United States,(none),0,0,0,0
6023010.4615140165,desktop,United States,(none),2,0,0,0
6034564.6496561780,desktop,India,organic,0,0,0,0
6045752.3935256268,desktop,United States,(none),7,0,0,0
6047970.7540116751,desktop,Taiwan,<Other>,0,0,0,0
6108991.0977990575,desktop,India,<Other>,0,0,0,0
6155770.1348956286,mobile,United States,organic,0,0,0,0
6194364.1321450890,desktop,Canada,organic,6,0,0,0
6227508.5500195298,desktop,United States,<Other>,0,0,0,0
6255480.1989814725,mobile,United States,organic,0,0,0,0
6286406.2441126177,desktop,United States,cpc,0,0,0,0
6297293.2534332652,mobile,United States,<Other>,1,0,0,0
6313069.3010081975,desktop,United States,organic,1,0,0,0
6361437.7845188216,desktop,India,referral,0,0,0,0
6370333.1309389553,mobile,United States,organic,0,0,0,0
6395135.2452370816,desktop,Netherlands,organic,0,0,0,0
6409916.0160990694,desktop,United States,<Other>,0,0,0,0
6439898.5579976839,mobile,Canada,(none),0,0,0,0
6442951.6833874056,desktop,United States,referral,0,0,0,0
6443524.6995463606,desktop,United States,(none),1,0,0,0
6498067.0791082986,desktop,India,organic,1,0,0,0
6583204.9246618504,mobile,Brazil,referral,0,0,0,0
6591379.2643386828,desktop,United States,organic,1,0,0,0
6731373.9446073868,mobile,Germany,(none),0,0,0,0
6732194.7432512771,desktop,India,referral,0,0,0,0
6737885.7049174792,desktop,Canada,referral,0,0,0,0
6764796.5594746767,mobile,United States,referral,0,0,0,0
6801200.8968241705,desktop,Mexico,referral,24,4,7,1
6815906.4855308034,mobile,Germany,<Other>,1,0,0,0
6820500.7821803833,mobile,Japan,referral,0,0,0,0
6838166.1391441765,mobile,United States,organic,0,0,0,0
6839844.8640323121,mobile,India,organic,0,0,0,0
6840678.2696019050,desktop,India,(none),0,0,0,0
6843230.3111082110,mobile,United States,organic,0,0,0,0
6878750.3617154563,desktop,United States,organic,0,0,0,0
6899124.4064411222,desktop,Spain,organic,0,0,0,0
6962403.4027801129,mobile,(not set),organic,0,0,0,0
7035162.0556210073,mobile,Canada,organic,0,0,0,0
7046261.0231212788,desktop,United States,(none),0,0,0,0
7062859.6124166145,mobile,United States,organic,0,0,0,0
7067081.9747787546,mobile,United States,<Other>,0,0,0,0
7108655.8535977446,desktop,Cambodia,referral,0,0,0,0
7140041.9304965526,mobile,Kenya,organic,3,0,1,0
7166925.6315990902,mobile,Russia,referral,2,0,1,0
7170974.3688567479,mobile,United States,referral,1,0,0,0
7237393.1216543778,desktop,United Kingdom,(none),0,0,0,0
7241113.3546165825,mobile,United States,organic,0,0,0,0
7254887.7912159091,mobile,(not set),(none),1,0,0,0
7270466.9163765887,mobile,United States,referral,0,0,0,0
7298101.9699894478,desktop,Poland,cpc,0,0,0,0
7315694.4083384262,desktop,Peru,organic,0,0,0,0
7325342.1757953057,mobile,United States,organic,0,0,0,0
7338436.2163696311,mobile,United States,referral,8,0,0,0
7406225.6982195977,desktop,United States,organic,0,0,0,0
7425955.4339442001,desktop,United States,(none),0,0,0,0
7438320.2179293015,desktop,United States,organic,10,0,0,0
7520942.5334701795,mobile,United States,<Other>,0,0,0,0
7557834.2756144961,mobile,United States,(none),0,0,0,0
7639320.0628449516,mobile,Turkey,(none),2,0,0,0
7652105.7220142356,mobile,United States,referral,0,0,0,0
7690084.4674522380,desktop,United States,cpc,3,0,0,0
7708147.3020368138,desktop,United States,referral,0,0,0,0
7725419.1102544357,desktop,United States,organic,0,0,0,0
7760396.8514927942,desktop,Canada,(none),9,0,0,0
7774721.0170630169,desktop,Netherlands,referral,0,0,0,0
7828065.0332378874,mobile,United States,(none),0,0,0,0
7829814.8053781470,mobile,Bosnia & Herzegovina,referral,0,0,0,0
7836037.1182313637,desktop,United States,referral,13,9,2,1
7836441.6046492700,desktop,Pakistan,<Other>,2,0,0,0
7856975.0218754256,desktop,Singapore,referral,0,0,0,0
7874229.4110260014,desktop,United States,<Other>,0,0,0,0
7888682.9237573479,desktop,United States,<Other>,0,0,0,0
7895459.8128031842,mobile,Malaysia,organic,5,0,1,1
7899881.2666631866,desktop,Canada,referral,0,0,0,0
7935339.6915126512,desktop,United Kingdom,organic,0,0,0,0
7942959.8927995167,mobile,Indonesia,organic,5,0,0,0
8003710.3079132637,desktop,(not set),(none),58,0,2,0
8035983.7753357425,mobile,France,organic,0,0,0,0
8113008.9803858925,desktop,Paraguay,<Other>,0,0,0,0
8158647.7505901581,desktop,United States,referral,0,0,0,0
8181807.5737506028,mobile,India,(none),0,0,0,0
8200676.0319550870,desktop,United States,(none),0,0,0,0
8239163.4018935724,mobile,United States,referral,3,0,0,0
8243407.9182599810,mobile,Indonesia,(none),2,0,0,0
8247172.8069681895,mobile,Canada,referral,0,0,0,0
8311430.0707911046,desktop,United States,organic,2,0,0,0
8316804.6084383790,desktop,India,(none),12,0,0,0
8322978.0783646604,desktop,United States,<Other>,0,0,0,0
8344514.8205771386,desktop,Pakistan,organic,0,0,0,0
8382520.9270739820,desktop,United States,(none),0,0,0,0
8395250.7122296085,desktop,United States,organic,0,0,0,0
8401973.6635056636,desktop,El Salvador,(none),0,0,0,0
8404511.3408596525,desktop,United States,cpc,20,0,2,1
8446915.2957293535,mobile,United States,organic,0,0,0,0
8477089.1290502483,desktop,United States,<Other>,0,0,0,0
8482374.5398135821,desktop,United States,organic,0,0,0,0
8528874.9590095672,desktop,Canada,referral,0,0,0,0
8570610.7859529046,mobile,United States,(none),0,0,0,0
8571290.5459038088,desktop,Canada,<Other>,0,0,0,0
8579694.2760494314,desktop,United States,cpc,0,0,0,0
8604732.3117854236,desktop,United States,(none),0,0,0,0
8620889.1881686889,mobile,Switzerland,organic,0,0,0,0
8625328.8211022277,desktop,United States,organic,1,0,0,0
8651956.9809989871,mobile,United States,<Other>,0,0,0,0
8661535.0928663729,desktop,United States,<Other>,5,0,0,0
8683564.0613258527,desktop,Japan,organic,0,0,0,0
8723759.9307877591,desktop,India,<Other>,0,0,0,0
8756327.6062408997,desktop,United States,organic,3,0,0,0
8825362.0748685736,mobile,Turkey,referral,2,0,0,0
8825734.5130134068,mobile,India,organic,4,0,0,0
8922600.5060797948,desktop,United States,(none),0,0,0,0
8931854.9585346283,mobile,United States,(none),2,0,0,0
9013971.4515717527,mobile,Ireland,organic,0,0,0,0
9041804.0878417367,mobile,India,organic,0,0,0,0
9070892.5410003837,mobile,United States,organic,0,0,0,0
9104690.6374457008,desktop,United States,(none),0,0,0,0
9117923.6915126512,mobile,United States,organic,0,0,0,0
9122251.4216520937,desktop,Jamaica,organic,0,0,0,0
9143841.2734613311,desktop,Canada,(none),0,0,0,0
9191623.6176884857,desktop,United States,organic,0,0,0,0
9192610.8169102759,mobile,United States,(none),3,0,1,0
9202445.1536713327,desktop,United Arab Emirates,organic,0,0,0,0
9203061.6755716676,mobile,Taiwan,(none),1,0,0,0
9239610.0134330686,mobile,United States,organic,0,0,0,0
9603770.3587096928,desktop,India,(none),0,0,0,0
9723832.0361814013,desktop,United States,organic,0,0,0,0
10012540.9740834153,mobile,United States,cpc,0,0,0,0
10210870.2102085574,desktop,United States,referral,0,0,0,0
10552396.0688508892,desktop,Portugal,referral,1,0,0,0
10564182.7152981023,desktop,United States,referral,1,0,0,0
10711516.7809670852,desktop,United States,<Other>,0,0,0,0
11641820.2582288282,mobile,Poland,referral,0,0,0,0
11871289.8969936523,mobile,United States,referral,0,0,0,0
11874619.4849994302,desktop,China,referral,0,0,0,0
11984436.0866077943,mobile,United States,organic,0,0,0,0
12299576.2493093366,mobile,United States,organic,0,0,0,0
12761360.4982133391,mobile,Australia,referral,0,0,0,0
12939352.9126173956,mobile,Hungary,cpc,0,0,0,0
12958710.5425716423,desktop,Bangladesh,organic,0,0,0,0
13018211.3106418407,mobile,Canada,<Other>,0,0,0,0
13132093.5135810976,mobile,Mexico,organic,0,0,0,0
13159310.9731465817,desktop,(not set),cpc,0,0,0,0
14069057.9214417643,mobile,Ireland,(data deleted),1,0,0,0
14309424.5248016460,mobile,Vietnam,(data deleted),1,0,0,0
14418288.1680559760,mobile,Malaysia,(none),1,0,0,0
14549619.5672619130,mobile,Ukraine,(none),0,0,0,0
14641049.6783193730,mobile,United States,organic,0,0,0,0
14674270.4389154996,mobile,Pakistan,(none),0,0,0,0
14793698.3056217658,desktop,United States,referral,0,0,0,0
14821794.5732818414,mobile,Saudi Arabia,(none),0,0,0,0
15454557.3002346306,desktop,Portugal,organic,0,0,0,0
15802224.8671892118,mobile,United States,(data deleted),0,0,0,0
15983721.8283149166,desktop,United States,(none),0,0,0,0
16039791.6963979495,desktop,Canada,organic,0,0,0,0
16998201.5006813331,desktop,United States,(none),0,0,0,0
17161227.1270912918,tablet,India,referral,1,0,0,0
17529308.0861134343,desktop,Honduras,referral,3,0,0,0
17731959.5713850549,desktop,United States,<Other>,1,0,0,0
17802142.7741295373,mobile,United States,organic,0,0,0,0
17894566.9655546216,desktop,Netherlands,(none),0,0,0,0
17952440.3349095808,desktop,India,organic,0,0,0,0
18444922.7600659782,mobile,United States,<Other>,56,0,1,0
18480688.2566120883,desktop,France,organic,0,0,0,0
18564613.9541626165,desktop,Canada,<Other>,0,0,0,0
18653361.5537169178,mobile,United States,referral,0,0,0,0
18689361.3085243460,desktop,United States,organic,0,0,0,0
18983617.1736056602,desktop,United States,<Other>,0,0,0,0
19869282.9526456203,desktop,Taiwan,referral,0,0,0,0
20159524.1387859806,mobile,United States,(none),0,0,0,0
20223335.6621466153,desktop,China,organic,0,0,0,0
21066256.5935150988,desktop,United States,organic,0,0,0,0
21133546.1164028001,desktop,Taiwan,organic,0,0,0,0
21318321.0495525375,tablet,Canada,(none),4,0,0,0
21467698.1400812991,tablet,United States,organic,1,0,0,0
21664966.6690236331,mobile,United States,organic,0,0,0,0
21765374.3426224188,desktop,United States,organic,3,0,1,0
21922347.0841795030,mobile,Russia,(none),1,0,0,0
22051780.3772480290,mobile,Switzerland,referral,0,0,0,0
22202682.0613480041,mobile,Singapore,(none),0,0,0,0
22330797.3473520627,mobile,United States,cpc,1,0,0,0
22767275.1571612554,mobile,Canada,(none),0,0,0,0
22913127.3988495773,desktop,United Kingdom,organic,1,0,0,0
22964736.8068778338,desktop,Netherlands,organic,0,0,0,0
23071261.0401712919,desktop,United States,organic,0,0,0,0
23076115.6993191003,mobile,United States,(none),0,0,0,0
23562113.9236968940,desktop,Germany,<Other>,0,0,0,0
23775773.1141587295,mobile,Thailand,referral,0,0,0,0
23834623.1014119362,mobile,Ireland,(none),0,0,0,0
23929602.7505755582,desktop,Japan,referral,2,0,0,0
23968817.7180868014,desktop,United States,organic,0,0,0,0
24008756.0006721475,desktop,United States,organic,2,0,0,0
25259379.7957591206,desktop,United Kingdom,organic,0,0,0,0
25408512.6910525009,mobile,United States,organic,3,0,0,0
25867814.5359501136,desktop,Spain,organic,0,0,0,0
26074132.0524833263,mobile,United States,organic,0,0,0,0
26127347.3331570238,mobile,United States,organic,0,0,0,0
26168588.6484050819,mobile,Singapore,organic,0,0,0,0
26216436.3466849382,mobile,Taiwan,organic,0,0,0,0
26217620.1072097394,mobile,Spain,referral,0,0,0,0
26276284.4576990809,desktop,France,organic,0,0,0,0
26438386.8064763108,mobile,India,referral,0,0,0,0
26445978.8269418803,desktop,United States,(none),2,0,1,0
26471884.2288223911,desktop,India,referral,0,0,0,0
26477504.8941018927,desktop,United States,<Other>,0,0,0,0
26589793.7206177737,desktop,Japan,referral,0,0,0,0
26797116.0942217782,desktop,Germany,<Other>,0,0,0,0
26916467.3408679588,desktop,United States,cpc,1,0,0,0
26926258.8068875625,desktop,United States,<Other>,2,0,0,0
26927664.6700408848,mobile,Canada,(none),0,0,0,0
27314797.3052663613,desktop,United States,organic,0,0,0,0
27797562.3432997195,desktop,Romania,organic,2,0,0,0
27945752.6450297983,desktop,United States,<Other>,3,0,0,0
28014951.1613873039,desktop,(not set),<Other>,3,0,0,0
28074994.6428060988,desktop,Ireland,(none),0,0,0,0
28395672.3863339482,desktop,Canada,organic,0,0,0,0
28439203.9482009406,mobile,Austria,organic,0,0,0,0
28940411.3026826233,desktop,Peru,organic,0,0,0,0
28983710.7950380269,desktop,United States,(none),0,0,0,0
29289941.2924022446,desktop,Canada,organic,0,0,0,0
29383469.0431228711,desktop,United States,organic,0,0,0,0
29548933.4684173805,tablet,United States,<Other>,0,0,0,0
29682523.2697276648,desktop,United States,<Other>,0,0,0,0
30451687.8860176633,desktop,United Kingdom,organic,1,0,0,0
30503340.4049577283,desktop,India,<Other>,0,0,0,0
30519474.7995293659,desktop,United States,(none),0,0,0,0
31074516.0973325261,mobile,United States,cpc,0,0,0,0
31300795.6750592462,desktop,Malaysia,(none),0,0,0,0
32323229.7487896883,desktop,United States,organic,0,0,0,0
32486750.3873980248,desktop,China,(data deleted),0,0,0,0
32573928.2123310389,desktop,United States,organic,58,0,1,0
32786848.1838240923,desktop,United Kingdom,referral,0,0,0,0
33647516.5543931765,mobile,United States,referral,1,0,0,0
33901744.3948172098,mobile,Turkey,organic,0,0,0,0
34038389.4100377805,desktop,United States,organic,1,0,0,0
34332908.6511477980,desktop,Spain,organic,0,0,0,0
34348336.9504073805,desktop,United States,organic,0,0,0,0
35156585.5296079844,mobile,India,(none),0,0,0,0
35158838.9737453836,mobile,South Africa,referral,0,0,0,0
35321029.1451757230,mobile,United States,(none),0,0,0,0
35458928.8759290628,desktop,Denmark,organic,0,0,0,0
35671965.5383362911,mobile,Peru,(none),0,0,0,0
36155897.7543931990,mobile,United Kingdom,referral,4,0,0,0
36221145.3284315016,desktop,United States,organic,0,0,0,0
36221412.7000904677,mobile,India,referral,5,0,0,0
36532535.6648695100,mobile,Portugal,cpc,4,0,0,0
37303562.9154750194,desktop,Portugal,cpc,0,0,0,0
37326579.8691133776,desktop,Peru,organic,0,0,0,0
37688407.5721820140,mobile,United States,referral,0,0,0,0
37773844.5087100532,desktop,Morocco,organic,0,0,0,0
38242962.1189931897,desktop,Malaysia,referral,0,0,0,0
38267286.4069799765,mobile,Canada,<Other>,0,0,0,0
38361701.8433235904,desktop,France,(none),2,0,0,0
38458862.7539006149,desktop,United Kingdom,organic,0,0,0,0
38467572.4509301452,desktop,India,<Other>,0,0,0,0
38681780.1947636997,mobile,Kenya,referral,0,0,0,0
38739748.8197481560,desktop,United States,referral,0,0,0,0
38814806.9856950905,mobile,India,organic,0,0,0,0
38895305.7696604636,desktop,United States,(none),1,0,0,0
39025715.3238612568,desktop,United States,organic,1,0,0,0
39121114.5529018643,desktop,Canada,organic,3,0,0,0
39269405.6923364130,mobile,United States,(none),0,0,0,0
39415578.1945953106,mobile,United States,organic,1,0,0,0
39666642.4662027601,mobile,India,<Other>,1,0,0,0
39791918.7811212018,mobile,India,organic,7,0,0,0
40119693.1716369164,mobile,Taiwan,referral,0,0,0,0
